"from_iso3","to_iso3","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial","SPAM_code"
"IDN","R_NMC",10.95396765,10.85872985,242.412323114635,0.1121454038964,181.206347226783,1,"COCOA"
"IDN","R_OEU",58.8650418,54.618729,343.063680555157,0.0301107273355556,55.345373931132,1,"COCOA"
"IDN","R_SSA",3.920596,-71.7081623,344.551454228659,0.216096153846154,272.188592307692,1,"COCOA"
"IDN","SWE",0,-0.0243532,319.664161222784,0.02894077012,40.580747862264,0,"COCOA"
"IDN","TUR",2.18346725,2.15214855,294.395404164331,0.04268488123,59.852740460706,1,"COCOA"
"IDN","USA",20.3170571,17.4832399,556.064891411441,0.04144572188,58.115191220136,1,"COCOA"
"IND","AUS",0.139005,0.1101256,316.533285859079,0.025,46.0379971943104,1,"COCOA"
"IND","BRA",2.4761981,2.4761981,495.833560769802,0.153,281.75254282918,1,"COCOA"
"IND","CAN",0.0568436,0.0435677,428.222896753072,0.24183333333,445.340892853491,1,"COCOA"
"IND","CHN",0.1455259,-0.6928883,112.541572928071,0.0912,167.946613764844,1,"COCOA"
"IND","COL",0.0235377,-0.041726,599.955688214807,0.12666666667,233.259185790645,1,"COCOA"
"IND","DEU",0,-0.4322254,319.664161222784,0.03013171949,55.4881606936148,0,"COCOA"
"IND","DNK",0,-0.0085236,319.664161222784,0.03013171949,55.4881606936148,0,"COCOA"
"IND","ETH",0.1280693,0.1280693,117.631434184599,0.275,506.417969137415,1,"COCOA"
"IND","GBR",0.0023191,-0.7876038,236.081616363784,0.03013171949,55.4881606936148,1,"COCOA"
"IND","IDN",2.2841122,-1.2666785,121.792393721519,0.005,9.20759943886208,1,"COCOA"
"IND","MEX",0.1555637,0.1382288,562.139555869824,0.11205381042,206.34932038911,1,"COCOA"
"IND","NPL",1.0053349,1.0053349,21.3956005087731,0.179,329.632059911263,1,"COCOA"
"IND","R_ASP",3.2782582,-9.6818111,175.442872473302,0.072995732225,172.829690504804,1,"COCOA"
"IND","R_CSA",0.8477279,-6.1035597,560.286362553392,0.134980158730476,260.929940348937,1,"COCOA"
"IND","R_NEU",0,-0.1573493,271.344387812745,0.0809647412928571,149.098181299145,0,"COCOA"
"IND","R_NMC",5.0828545,0.5963642,91.0916615875882,0.1098494425948,233.701234394299,1,"COCOA"
"IND","R_OEU",0.119822,-4.9645368,184.306782306607,0.0312355128516667,73.7820775411178,1,"COCOA"
"IND","R_SSA",6.6105073,-20.9857026,225.436874051968,0.216096153846154,357.467341291823,1,"COCOA"
"IND","TUR",3.1794988,-0.5914412,125.871527950816,0.04551315678,83.813383365674,1,"COCOA"
"IND","USA",0.1145171,-0.1412434,473.833434792269,0.03347115767,61.6378025160713,1,"COCOA"
"MEX","ARG",0.3664594,0.3664594,232.558520146158,0.097,182.8547,1,"COCOA"
"MEX","BRA",0.1641557,-0.1578,237.880968725295,0.1072,202.08272,1,"COCOA"
"MEX","CAN",13.7177062,-10.0206668,83.6090573394294,0.22083333333,416.292916660383,1,"COCOA"
"MEX","CHN",0.4325579,-0.915748,435.493421417279,0.099,186.6249,1,"COCOA"
"MEX","COL",0.6099767,-0.3281373,84.7923838908115,0.0132,24.88332,1,"COCOA"
"MEX","DEU",0.3127109,-1.4879579,310.959616938122,0.03452029833,65.074214381883,1,"COCOA"
"MEX","GBR",0.0240369,-0.0031445,287.919885083198,0.03452029833,65.074214381883,1,"COCOA"
"MEX","IDN",0,-5.3165248,551.578138281287,0.1225,230.92475,0,"COCOA"
"MEX","IND",0.0173349,-0.1382288,574.611105637797,0.3,565.53,1,"COCOA"
"MEX","RUS",0,-0.1188096,362.317307407593,0.0549750668,103.63349842468,0,"COCOA"
"MEX","R_ASP",1.6553016,-4.5528992,453.674657299558,0.133399598482778,276.631233053195,1,"COCOA"
"MEX","R_CSA",6.60187725,-14.32014505,100.253658649929,0.101911111111429,210.616724792452,1,"COCOA"
"MEX","R_NEU",0.0669816,0.00443200000000001,338.076651735013,0.08369493576,157.773323401176,1,"COCOA"
"MEX","R_NMC",0.8408268,0.6548461,443.598862183382,0.1216503413496,280.283831394662,1,"COCOA"
"MEX","R_OEU",0.1476972,-10.4574539,334.955286688952,0.0353802817561111,79.6646071909415,1,"COCOA"
"MEX","R_SSA",1.0319145,-15.378511,438.995438952134,0.216096153846154,365.926911538462,1,"COCOA"
"MEX","TUR",0,-1.0655791,362.317307407593,0.09818060456,185.080257656056,0,"COCOA"
"MEX","USA",85.1408523,52.0528292,53.983937831754,0.110636957819419,178.698787986893,1,"COCOA"
"NOR","BRA",0,-0.0029638,322.633886466213,0.154,283.594062716952,0,"COCOA"
"NOR","CAN",0.0398754,0.000533800000000001,177.312920971371,0.22383333333,412.193534873588,1,"COCOA"
"NOR","CHN",0,-0.0141135,350.821917808868,0.099,182.310468889469,0,"COCOA"
"NOR","DEU",0.41691215,-4.21812075,19.1341189713489,0.00816519201,15.0363634738954,1,"COCOA"
"NOR","DNK",0.3859688,-1.2636826,102.438798459939,0.00816519201,15.0363634738954,1,"COCOA"
"NOR","FIN",0.273162,-0.167091,182.290368951138,0.00816519201,15.0363634738954,1,"COCOA"
"NOR","GBR",0.1409126,-0.7615159,21.4368156527141,0.00816519201,15.0363634738954,1,"COCOA"
"NOR","GRC",0,-0.0438561,63.7968286169791,0.00816519201,15.0363634738954,0,"COCOA"
"NOR","RUS",0,-0.0034195,50.5214738386901,0.04010372644,73.8518098130445,0,"COCOA"
"NOR","R_ASP",0.0265319,0.0265319,368.851878489491,0.135265637822778,274.359636115807,1,"COCOA"
"NOR","R_NEU",0.0220087,-0.1623914,40.6719325721208,0.038364531,98.9086655501859,1,"COCOA"
"NOR","R_NMC",0.0803725,0.0803725,112.240690833804,0.109487209078,255.073295727612,1,"COCOA"
"NOR","R_OEU",0.2417002,-14.5403095,35.9012263013908,0.00983348381166667,42.686096256287,1,"COCOA"
"NOR","R_SSA",0,-0.0321056,174.579354453364,0.216096153846154,357.467341291823,0,"COCOA"
"NOR","SWE",6.6544791,-3.3662978,86.9919632839121,0.00816519201,15.0363634738954,1,"COCOA"
"NOR","TUR",0,-0.0732941,50.5214738386901,0.00698283358,12.8590269105751,0,"COCOA"
"NPL","AUS",0,-0.0104199,133.146008124487,0.116685081637913,173.82235157955,0,"COCOA"
"NPL","COL",0,-0.0210613,569.516911017818,0.12666666667,233.259185790645,0,"COCOA"
"NPL","DEU",0.1988032,0.1402992,199.413539172732,0.116685081637913,173.82235157955,1,"COCOA"
"NPL","IDN",0,-0.1342288,133.146008124487,0.1225,225.586186252121,0,"COCOA"
"NPL","IND",0,-1.0053349,133.146008124487,0.116685081637913,173.82235157955,0,"COCOA"
"NPL","RUS",0,-0.1390568,271.344387812745,0.03280091051,60.4035290412083,0,"COCOA"
"NPL","R_ASP",0,-0.32574385,133.146008124487,0.100531862745,247.005138770046,0,"COCOA"
"NPL","R_CSA",0.0046557,0.0046557,597.28591866874,0.132218253968571,254.254430755762,1,"COCOA"
"NPL","R_NEU",0,-0.0294948,271.344387812745,0.0655853264028571,120.776682916907,0,"COCOA"
"NPL","R_OEU",0,-0.279124,319.664161222784,0.00277777777777778,46.0379971943104,0,"COCOA"
"NPL","TUR",0,-0.5765026,271.344387812745,0.02686315678,49.4690374587184,0,"COCOA"
"NPL","USA",0,-0.033533,455.716872080097,0.03254615767,59.9343966198818,0,"COCOA"
"RUS","ARG",0,-0.0191702,369.037148162648,0.154,283.594062716952,0,"COCOA"
"RUS","AUS",0.0254861,0.0254861,494.568162751588,0.025,46.0379971943104,1,"COCOA"
"RUS","BRA",0,-0.053534,369.037148162648,0.154,283.594062716952,0,"COCOA"
"RUS","CAN",0.3303836,0.3303836,243.955664350735,0.24183333333,445.340892853491,1,"COCOA"
"RUS","CHN",130.9718508,129.6882115,147.731652242437,0.099,182.310468889469,1,"COCOA"
"RUS","COL",0,-0.5315964,369.037148162648,0.12666666667,233.259185790645,0,"COCOA"
"RUS","DEU",6.268428,-17.5376343,60.7274749571579,0.06172029833,113.659156853942,1,"COCOA"
"RUS","DNK",0,-0.0701319,53.0862389233393,0.06172029833,113.659156853942,0,"COCOA"
"RUS","FIN",0,-1.3637101,53.0862389233393,0.06172029833,113.659156853942,0,"COCOA"
"RUS","GBR",0.7048053,0.4394103,80.6126090598664,0.06172029833,113.659156853942,1,"COCOA"
"RUS","GRC",0.0774333,0.0212454,69.3201278540454,0.06172029833,113.659156853942,1,"COCOA"
"RUS","IDN",0,-9.8648613,283.519139266581,0.1225,225.586186252121,0,"COCOA"
"RUS","MEX",0.1188096,0.1188096,370.893044748083,0.14125938633,260.131969261222,1,"COCOA"
"RUS","NOR",0.0034195,0.0034195,58.0533097557966,0.05599622742,103.118166434157,1,"COCOA"
"RUS","NPL",0.1390568,0.1390568,119.515346548643,0.195,359.096378115621,1,"COCOA"
"RUS","R_ASP",14.2350535,-5.2566948,272.751156993378,0.13205009231,267.253846901626,1,"COCOA"
"RUS","R_CSA",0.1350442,-0.0512324,403.903283506603,0.135075396825714,261.160130334909,1,"COCOA"
"RUS","R_NEU",41.6996906,22.6861546,58.3747470744059,0.0715494534942857,153.719698497137,1,"COCOA"
"RUS","R_NMC",177.17677505,154.15479625,73.9281504097687,0.0925033333336,270.648616363905,1,"COCOA"
"RUS","R_OEU",16.7529353,-99.4219243,60.6672616315157,0.061069170645,102.867575621281,1,"COCOA"
"RUS","R_SSA",0.0172563,-59.149262,236.606932714673,0.216096153846154,357.467341291823,1,"COCOA"
"RUS","SWE",0,-0.4375639,53.0862389233393,0.06172029833,113.659156853942,0,"COCOA"
"RUS","TUR",0.6124171,-0.0184811999999999,55.3765072092692,0.09818060456,180.801535890759,1,"COCOA"
"RUS","USA",1.2012109,0.00424960000000008,284.117289531075,0.06424702087,118.312166662235,1,"COCOA"
"R_ASP","ARG",2.5754788,0.8861319,565.964734175936,0.154,310.04435,1,"COCOA"
"R_ASP","AUS",31.2524764,-12.68700485,174.580590671944,0.003125,32.4225,1,"COCOA"
"R_ASP","BRA",1.7122006,0.3602137,574.922766493686,0.154,310.04435,1,"COCOA"
"R_ASP","CAN",1.8912417,0.354303,419.926030211367,0.228999999996667,471.315524993306,1,"COCOA"
"R_ASP","CHN",37.02400715,12.57338685,123.197523150389,0.0600791666666667,254.621473333333,1,"COCOA"
"R_ASP","COL",0.0920932,-0.325093,577.517465078504,0.122388888892083,213.603226672035,1,"COCOA"
"R_ASP","DEU",2.0205669,-9.0538343,372.502658459869,0.0169923269616667,62.4244417674471,1,"COCOA"
"R_ASP","DNK",0.0009536,-0.1233142,388.598198742993,0.0169923269616667,62.4244417674471,1,"COCOA"
"R_ASP","ETH",0.1136724,0.1136724,333.363914778496,0.275,553.650625,1,"COCOA"
"R_ASP","FIN",0,-1.162072,319.664161222784,0.0169923269616667,62.4244417674471,0,"COCOA"
"R_ASP","GBR",0.6852256,-2.7986965,396.157760851679,0.0169923269616667,62.4244417674471,1,"COCOA"
"R_ASP","GRC",0.0261355,-0.29170695,374.402802095495,0.0169923269616667,62.4244417674471,1,"COCOA"
"R_ASP","IDN",22.080836,-32.2993267,119.42072000763,0.0613541666666667,155.403,1,"COCOA"
"R_ASP","IND",12.9600693,9.6818111,173.047815432566,0.159783333333333,323.109051428571,1,"COCOA"
"R_ASP","MEX",6.2082008,4.5528992,447.717048282353,0.118105629374167,245.257413126807,1,"COCOA"
"R_ASP","NOR",0,-0.0265319,319.664161222784,0.0252766708016667,56.3322119597638,0,"COCOA"
"R_ASP","NPL",0.32574385,0.32574385,158.470054781992,0.193,379.55046,1,"COCOA"
"R_ASP","RUS",19.4917483,5.2566948,271.895290105489,0.0388151467608333,79.637692261935,1,"COCOA"
"R_ASP","R_CSA",5.3773426,-61.3299723,534.848922246893,0.133720138889206,270.268750446766,1,"COCOA"
"R_ASP","R_NEU",0.4622464,-3.97354925,365.050279636627,0.0804584458244048,145.068907257576,1,"COCOA"
"R_ASP","R_NMC",52.0526673,48.6843814,280.174427956532,0.11645495067185,258.295100740576,1,"COCOA"
"R_ASP","R_OEU",16.8703339,-63.8689064,359.792077243391,0.0188260865749074,73.3499584053194,1,"COCOA"
"R_ASP","R_SSA",8.5376865,-194.3484757,412.250567419146,0.216416666666667,417.230237,1,"COCOA"
"R_ASP","SWE",0,-0.6030478,319.664161222784,0.0169923269616667,62.4244417674471,0,"COCOA"
"R_ASP","TUR",3.5607099,0.1923116,328.481878515876,0.0439212374854167,91.4766770846581,1,"COCOA"
"R_ASP","USA",34.3237641,2.5767086,421.109381772246,0.0448214700104167,91.9706994298534,1,"COCOA"
"R_CSA","ARG",13.2983916,5.7913945,118.441552263518,0.0971054545454546,248.456165,1,"COCOA"
"R_CSA","AUS",2.2531582,2.2026518,514.119365931434,0.0227272727272727,47.48734375,1,"COCOA"
"R_CSA","BRA",13.4696819,-7.8882814,116.629397957171,0.0963672727272727,244.3357725,1,"COCOA"
"R_CSA","CAN",8.77370745,6.66133675,148.201508945427,0.229742424239091,498.236084252128,1,"COCOA"
"R_CSA","CHN",3.5488248,-4.2767507,554.804035335509,0.113772727272727,400.83725625,1,"COCOA"
"R_CSA","COL",7.166261,-1.50224175,49.0718620055235,0.0306621212122727,104.407675694933,1,"COCOA"
"R_CSA","DEU",16.4449995,12.65689795,294.9400660908,0.01435962014,37.2850741620616,1,"COCOA"
"R_CSA","DNK",0.0880361,0.0880361,315.76805485753,0.01435962014,37.2850741620616,1,"COCOA"
"R_CSA","FIN",0.0349247,0.0349247,349.089996052427,0.01435962014,37.2850741620616,1,"COCOA"
"R_CSA","GBR",0.2747441,-0.78298665,278.687897136247,0.01435962014,37.2850741620616,1,"COCOA"
"R_CSA","GRC",0,-0.0380425,315.905127977025,0.01435962014,37.2850741620616,0,"COCOA"
"R_CSA","IDN",17.6723509,16.618651,655.873370609796,0.1225,265.929125,1,"COCOA"
"R_CSA","IND",6.9512876,6.1035597,548.620394870547,0.285968181818182,572.227908333333,1,"COCOA"
"R_CSA","MEX",20.9220223,14.32014505,99.1039267136144,0.0713846844459091,133.388932159188,1,"COCOA"
"R_CSA","NPL",0,-0.0046557,551.578138281287,0.195,423.31575,0,"COCOA"
"R_CSA","RUS",0.1862766,0.0512324,402.606294095709,0.0428166182940909,87.3987264382826,1,"COCOA"
"R_CSA","R_ASP",66.7073149,61.3299723,521.548940329137,0.134851920221692,336.256712531055,1,"COCOA"
"R_CSA","R_NEU",2.3925706,1.64474375,319.107076438418,0.0853733356014286,171.595147898678,1,"COCOA"
"R_CSA","R_NMC",1.4640681,-0.0374143,420.444197026497,0.120195872983436,309.581628371887,1,"COCOA"
"R_CSA","R_OEU",121.8921127,98.4405611,301.965768010599,0.0163396412433333,63.5378099970915,1,"COCOA"
"R_CSA","R_SSA",0.3301701,-9.3070806,324.135127340969,0.216096153846154,451.140939117647,1,"COCOA"
"R_CSA","SWE",0,-0.3878609,315.905127977025,0.01435962014,37.2850741620616,0,"COCOA"
"R_CSA","TUR",0.470378,-4.4855306,376.895074349334,0.0630954954695455,125.280023945409,1,"COCOA"
"R_CSA","USA",86.0085478,68.6340107,123.942606316681,0.0402066453695455,83.8847048358282,1,"COCOA"
"R_NEU","ARG",0.1005943,0.1005943,418.630409249105,0.154,283.594062716952,1,"COCOA"
"R_NEU","AUS",4.5899433,4.5899433,556.95455954033,0.025,46.0379971943104,1,"COCOA"
"R_NEU","BRA",2.1632561,2.1541723,312.45012187499,0.154,283.594062716952,1,"COCOA"
"R_NEU","CAN",12.1543148,12.1420814,206.972370882602,0.235690476187143,429.994893788721,1,"COCOA"
"R_NEU","CHN",1.561683,0.9157658,239.347180541268,0.0720285714285714,66.4174839523251,1,"COCOA"
"R_NEU","COL",0.0330404,0.0126521,324.816311366292,0.118333333335714,197.451854635422,1,"COCOA"
"R_NEU","DEU",25.0152779,5.83562955,25.3549103454137,0.00881718547571429,56.829578426971,1,"COCOA"
"R_NEU","DNK",0.3574194,-0.1233264,30.5558804613759,0.00881718547571429,56.829578426971,1,"COCOA"
"R_NEU","FIN",1.2210271,1.2003994,39.7843958297364,0.00881718547571429,56.829578426971,1,"COCOA"
"R_NEU","GBR",12.1493732,11.04378105,37.2324991784806,0.00881718547571429,56.829578426971,1,"COCOA"
"R_NEU","GRC",0.63995255,-0.35098885,29.1821661339227,0.00881718547571429,56.829578426971,1,"COCOA"
"R_NEU","IDN",0.4195527,0.0189938,354.603006580642,0.1225,225.586186252121,1,"COCOA"
"R_NEU","IND",0.1573493,0.1573493,180.002539713301,0.3,552.455966331725,1,"COCOA"
"R_NEU","MEX",0.0625496,-0.00443200000000001,338.308171868724,0.121188809711429,225.586240692053,1,"COCOA"
"R_NEU","NOR",0.1844001,0.1623914,39.8165054819547,0.0257379175828571,47.3968870986788,1,"COCOA"
"R_NEU","NPL",0.0294948,0.0294948,187.509944886691,0.195,359.096378115621,1,"COCOA"
"R_NEU","RUS",19.013536,-22.6861546,58.8349936997571,0.0294656024214286,50.4091399847595,1,"COCOA"
"R_NEU","R_ASP",4.43579565,3.97354925,356.887803304048,0.135128834141746,256.04953034158,1,"COCOA"
"R_NEU","R_CSA",0.74782685,-1.64474375,322.839803726751,0.135619614512789,246.727126869077,1,"COCOA"
"R_NEU","R_NMC",11.4291539,11.3481798,81.8255229282506,0.108202470930343,233.187651857112,1,"COCOA"
"R_NEU","R_OEU",58.46120305,-23.1918103,28.5354287050663,0.0101240790515079,69.0177450703104,1,"COCOA"
"R_NEU","R_SSA",0.8437864,-40.8654016,175.536347556599,0.216645604395604,367.448986178018,1,"COCOA"
"R_NEU","SWE",3.29019345,1.5652731,33.8561917959831,0.00881718547571429,56.829578426971,1,"COCOA"
"R_NEU","TUR",2.215155,-1.8120258,36.4866175091296,0.04135915317,86.7144824695482,1,"COCOA"
"R_NEU","USA",10.83129885,10.33034355,247.131034995813,0.0458494298085714,86.8319132402214,1,"COCOA"
"R_NMC","ARG",0,-0.6293107,427.459452146488,0.1485,141.797031358476,0,"COCOA"
"R_NMC","AUS",1.2212483,0.758932,452.022354477279,0.0232142857142857,23.0189985971552,1,"COCOA"
"R_NMC","BRA",0.0322222,-1.52212585,389.946695570696,0.1485,141.797031358476,1,"COCOA"
"R_NMC","CAN",0.5998596,-0.0755747,317.682108708331,0.23608333333,428.153373900948,1,"COCOA"
"R_NMC","CHN",1.5442334,-9.0004109,188.910921432628,0.0868928571428571,95.7590341641657,1,"COCOA"
"R_NMC","COL",0,-0.1712467,427.459452146488,0.12666666667,233.259185790645,0,"COCOA"
"R_NMC","DEU",0.8160416,-23.99054445,94.9623327855454,0.0252732132089286,52.1328867448965,1,"COCOA"
"R_NMC","DNK",0.1115386,-0.1414216,100.815227443981,0.0252732132089286,52.1328867448965,1,"COCOA"
"R_NMC","ETH",0.1332982,0.1332982,84.0083259611756,0.273035714285714,481.097070680544,1,"COCOA"
"R_NMC","FIN",0,-0.0122755,98.6432126310484,0.0252732132089286,52.1328867448965,0,"COCOA"
"R_NMC","GBR",1.7115715,-9.58792625,115.70867000082,0.0252732132089286,52.1328867448965,1,"COCOA"
"R_NMC","GRC",0,-3.1068163,98.6432126310484,0.0252732132089286,52.1328867448965,0,"COCOA"
"R_NMC","IDN",0.0952378,-10.85872985,254.192255401984,0.1225,225.586186252121,1,"COCOA"
"R_NMC","IND",4.4864903,-0.5963642,91.2054170349203,0.271046428571429,179.22592307745,1,"COCOA"
"R_NMC","MEX",0.1859807,-0.6548461,450.342371211305,0.116873850693929,197.731509459978,1,"COCOA"
"R_NMC","NOR",0,-0.0803725,98.6432126310484,0.0283234198264286,47.2986276973786,0,"COCOA"
"R_NMC","RUS",23.0219788,-154.15479625,75.4523041603895,0.0292246715675,66.7981299726465,1,"COCOA"
"R_NMC","RWA",0.0395349,0.0395349,130.196266268679,0.134642857142857,133.5101918635,1,"COCOA"
"R_NMC","R_ASP",3.3682859,-48.6843814,287.951159533571,0.133390470797183,251.169344528831,1,"COCOA"
"R_NMC","R_CSA",1.5014824,0.0374143,420.338115235651,0.135971655329116,271.018869039559,1,"COCOA"
"R_NMC","R_NEU",0.0809741,-11.3481798,85.9776290818405,0.0757888036806122,122.209682927591,1,"COCOA"
"R_NMC","R_OEU",3.0249657,-194.3295313,83.8651104619269,0.0258532727925595,55.4614790485402,1,"COCOA"
"R_NMC","R_SSA",15.44175225,-27.72326425,161.250614588692,0.204791208791209,367.448986178018,1,"COCOA"
"R_NMC","SWE",0.0671341,-0.7572901,101.191160483544,0.0252732132089286,52.1328867448965,1,"COCOA"
"R_NMC","TUR",1.4779955,-148.9404573,48.1924522226248,0.0563809087917857,101.38370198084,1,"COCOA"
"R_NMC","USA",3.8979968,-6.8332948,355.925289982414,0.0385812134867857,70.2368632889249,1,"COCOA"
"R_OEU","ARG",4.1220146,3.3143104,395.464419773542,0.154,283.594062716952,1,"COCOA"
"R_OEU","AUS",33.2320126,33.1301969,555.994194483587,0.025,46.0379971943104,1,"COCOA"
"R_OEU","BRA",14.60162225,5.07298035,298.041374195661,0.154,283.594062716952,1,"COCOA"
"R_OEU","CAN",26.965377,25.902366,206.346131053381,0.22083333333,406.66897521027,1,"COCOA"
"R_OEU","CHN",15.7832971,12.5093084,240.718205152793,0.099,182.310468889469,1,"COCOA"
"R_OEU","COL",1.0569691,-0.2207761,308.570007564245,0.0421929824563158,151.158090791055,1,"COCOA"
"R_OEU","DEU",399.26896905,14.37380175,18.7187207234481,0.000681967761052632,11.9306433505814,1,"COCOA"
"R_OEU","DNK",29.7497052,25.65511695,23.9825581787569,0.000681967761052632,11.9306433505814,1,"COCOA"
"R_OEU","ETH",0.1013393,0.1013393,136.815809989697,0.275,506.417969137415,1,"COCOA"
"R_OEU","FIN",9.3992322,6.2657345,36.7139609719965,0.000681967761052632,11.9306433505814,1,"COCOA"
"R_OEU","GBR",317.2501147,233.928516,29.2713684032227,0.000681967761052632,11.9306433505814,1,"COCOA"
"R_OEU","GRC",31.392234,26.81578345,30.650273287795,0.000681967761052632,11.9306433505814,1,"COCOA"
"R_OEU","IDN",4.2463128,-54.618729,352.203118792026,0.1225,225.586186252121,1,"COCOA"
"R_OEU","IND",5.0843588,4.9645368,177.526965329665,0.3,552.455966331725,1,"COCOA"
"R_OEU","MEX",10.6051511,10.4574539,320.941139899541,0.115398731952105,217.931836558939,1,"COCOA"
"R_OEU","NOR",14.7820097,14.5403095,34.4544021582588,0.0193125526421053,39.1289312799786,1,"COCOA"
"R_OEU","NPL",0.279124,0.279124,188.010483918786,0.195,359.096378115621,1,"COCOA"
"R_OEU","RUS",116.1748596,99.4219243,59.5037272360126,0.0379930039957895,36.9259049065222,1,"COCOA"
"R_OEU","RWA",0.1388645,0.1388645,168.00398619361,0.145,267.020383727,1,"COCOA"
"R_OEU","R_ASP",80.7392403,63.8689064,354.202797934981,0.131511889724415,265.257549787208,1,"COCOA"
"R_OEU","R_CSA",23.4515516,-98.4405611,306.984011324003,0.100576524645263,204.416380542743,1,"COCOA"
"R_OEU","R_NEU",81.65301335,23.1918103,28.4402465778459,0.0373135905457143,130.561973089457,1,"COCOA"
"R_OEU","R_NMC",197.354497,194.3295313,80.433331712277,0.0895677959183579,236.247810544374,1,"COCOA"
"R_OEU","R_SSA",38.1609229,-1141.2295474,162.944442393808,0.212343117408907,357.467341291823,1,"COCOA"
"R_OEU","SWE",38.617819,15.2573336,29.1079040955435,0.000681967761052632,11.9306433505814,1,"COCOA"
"R_OEU","TUR",72.14642275,58.25811665,37.8698235780752,0.00886188871947368,45.7320423014118,1,"COCOA"
"R_OEU","USA",181.2148415,176.2213547,240.621527030038,0.0490845871973684,84.7435305584717,1,"COCOA"
"R_SSA","ARG",0.3574076,0.2572467,275.853133066775,0.154,153.8306,1,"COCOA"
"R_SSA","AUS",9.5230146,9.4803879,471.211120274762,0.00735294117647059,5.4275,1,"COCOA"
"R_SSA","BRA",24.0224214,19.3478229,201.79261669144,0.154,153.8306,1,"COCOA"
"R_SSA","CAN",27.8880203,27.7899068,354.159506675287,0.225568627447647,162.037374997611,1,"COCOA"
"R_SSA","CHN",15.4047189,7.2422674,367.78889663871,0.0349411764705882,21.4929,1,"COCOA"
"R_SSA","COL",0,-1.2936838,341.93806784312,0.12666666667,126.527333336663,0,"COCOA"
"R_SSA","DEU",182.6569641,178.81104235,171.058993512585,0.00509360103617647,11.101811168396,1,"COCOA"
"R_SSA","DNK",0.0225263,-0.0214159,203.925538728079,0.00509360103617647,11.101811168396,1,"COCOA"
"R_SSA","GBR",68.3305866,67.4476907,180.465099917497,0.00509360103617647,11.101811168396,1,"COCOA"
"R_SSA","GRC",1.6586539,0.9862171,139.58184179266,0.00509360103617647,11.101811168396,1,"COCOA"
"R_SSA","IDN",75.6287583,71.7081623,334.503554562863,0.1225,122.36525,1,"COCOA"
"R_SSA","IND",27.5962099,20.9857026,222.238249341511,0.144255882352941,57.60438,1,"COCOA"
"R_SSA","MEX",16.4104255,15.378511,427.017069070704,0.123074207175882,78.8015109988924,1,"COCOA"
"R_SSA","NOR",0.0321056,0.0321056,221.807127694866,0.0153670757211765,10.3823990056049,1,"COCOA"
"R_SSA","RUS",59.1665183,59.149262,218.1103035813,0.04162246629,22.59205804598,1,"COCOA"
"R_SSA","RWA",0.0040983,0.0040983,77.5887092848742,0.102352941176471,96.5603333333333,1,"COCOA"
"R_SSA","R_ASP",202.8861622,194.3484757,399.394555965182,0.124156720098366,137.279422805178,1,"COCOA"
"R_SSA","R_CSA",9.6372507,9.3070806,313.381927288163,0.133338702147843,139.525899495353,1,"COCOA"
"R_SSA","R_NEU",41.709188,40.8654016,168.821232204666,0.0721790447415966,39.5391787606905,1,"COCOA"
"R_SSA","R_NMC",43.1650165,27.72326425,159.601520910742,0.115826931249176,116.069085696053,1,"COCOA"
"R_SSA","R_OEU",1179.3904703,1141.2295474,157.448731019914,0.00758840097861111,22.1998651202829,1,"COCOA"
"R_SSA","SWE",0.0016597,0.0016597,221.774760422917,0.00509360103617647,11.101811168396,1,"COCOA"
"R_SSA","TUR",115.8001523,97.43075885,145.274818250227,0.057273353285,26.7471943421127,1,"COCOA"
"R_SSA","USA",220.8907884,220.4930058,372.423923517358,0.0385329707464706,22.8451617442286,1,"COCOA"
"SWE","CAN",0.1994116,0.1859722,188.55111841936,0.22083333333,406.66897521027,1,"COCOA"
"SWE","DEU",5.6147907,-5.9427687,189.000608183904,0.123711505803118,192.616925848922,1,"COCOA"
"SWE","DNK",9.445735,6.4504359,75.4162162890812,0.123711505803118,192.616925848922,1,"COCOA"
"SWE","FIN",7.6243865,-4.338237,109.692491462565,0.123711505803118,192.616925848922,1,"COCOA"
"SWE","GBR",3.9913034,-0.7126888,24.6399854234863,0.123711505803118,192.616925848922,1,"COCOA"
"SWE","GRC",0.0352833,-0.000673900000000005,54.9410974844578,0.123711505803118,192.616925848922,1,"COCOA"
"SWE","IDN",0.0243532,0.0243532,368.801880960506,0.1225,225.586186252121,1,"COCOA"
"SWE","NOR",10.0207769,3.3662978,86.6365501063814,0.01908483272,35.1450990086897,1,"COCOA"
"SWE","RUS",0.4375639,0.4375639,45.9150739166028,0.04010372644,73.8518098130445,1,"COCOA"
"SWE","R_ASP",0.6030478,0.6030478,349.798217344288,0.131204542143889,265.385329965223,1,"COCOA"
"SWE","R_CSA",0.3878609,0.3878609,321.714431865595,0.0986599206352381,180.454455558818,1,"COCOA"
"SWE","R_NEU",1.72492035,-1.5652731,34.0755308435002,0.0363413132428571,93.692551518284,1,"COCOA"
"SWE","R_NMC",0.8244242,0.7572901,98.6848546995931,0.0894047105064,218.806176880966,1,"COCOA"
"SWE","R_OEU",23.3604854,-15.2573336,29.2545874831104,0.000233333333333333,3.86719176432208,1,"COCOA"
"SWE","R_SSA",0,-0.0016597,174.579354453364,0.212134615384615,381.780554915,0,"COCOA"
