"from_iso3","to_iso3","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial","SPAM_code"
"R_NMC","GRC",0,0,98.6432126310484,0.0288005952464286,19.527402782455,0,"PALM OIL"
"R_OEU","GRC",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"R_SSA","GRC",0,0,184.055335140733,0.00249509803970588,19.527402782455,0,"PALM OIL"
"SWE","GRC",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"TUR","GRC",0,0,53.0862389233393,0.13578757130328,111.627272484793,0,"PALM OIL"
"USA","GRC",0,0,214.645091214405,0.05433333335,45.743233347365,0,"PALM OIL"
"ARG","IDN",0,0,551.578138281287,0.0138888889,11.69305556491,0,"PALM OIL"
"AUS","IDN",0,0,133.146008124487,0.122388434182343,97.5546801577388,0,"PALM OIL"
"BRA","IDN",0,0,551.578138281287,0.0138888889,11.69305556491,0,"PALM OIL"
"CAN","IDN",0,0,453.379166450607,0.0138888889,11.69305556491,0,"PALM OIL"
"CHN","IDN",0,0,133.146008124487,0.122388434182343,97.5546801577388,0,"PALM OIL"
"COL","IDN",0,0,551.578138281287,0.0138888889,10.11944445254,0,"PALM OIL"
"DEU","IDN",0,0,350.821917808868,0.0138888889,9.86666667456,0,"PALM OIL"
"DNK","IDN",0,0,350.821917808868,0.0138888889,11.69305556491,0,"PALM OIL"
"ETH","IDN",0,0,340.564107323453,0.0138888889,11.69305556491,0,"PALM OIL"
"FIN","IDN",0,0,350.821917808868,0.0138888889,11.69305556491,0,"PALM OIL"
"GBR","IDN",0,0,350.821917808868,0.0138888889,11.69305556491,0,"PALM OIL"
"GRC","IDN",0,0,350.821917808868,0.0138888889,11.69305556491,0,"PALM OIL"
"IND","IDN",0,0,133.146008124487,0.122388434182343,97.5546801577388,0,"PALM OIL"
"MEX","IDN",0,0,551.578138281287,0.0138888889,11.69305556491,0,"PALM OIL"
"NOR","IDN",0,0,350.821917808868,0.0138888889,11.69305556491,0,"PALM OIL"
"NPL","IDN",0,0,133.146008124487,0.0138888889,11.69305556491,0,"PALM OIL"
"RUS","IDN",0,0,283.519139266581,0.0138888889,11.69305556491,0,"PALM OIL"
"RWA","IDN",0,0,340.564107323453,0.0138888889,11.69305556491,0,"PALM OIL"
"R_ASP","IDN",0,0,133.146008124487,0.00694444445,4.436805559105,0,"PALM OIL"
"R_CSA","IDN",0,0,551.578138281287,0.0138888889,11.69305556491,0,"PALM OIL"
"R_NEU","IDN",0,0,283.519139266581,0.0138888889,11.69305556491,0,"PALM OIL"
"R_NMC","IDN",0,0,235.465843158703,0.0138888889,11.69305556491,0,"PALM OIL"
"R_OEU","IDN",0,0,350.821917808868,0.0138888889,11.69305556491,0,"PALM OIL"
"R_SSA","IDN",0,0,340.564107323453,0.0138888889,11.69305556491,0,"PALM OIL"
"SWE","IDN",0,0,350.821917808868,0.0138888889,11.69305556491,0,"PALM OIL"
"TUR","IDN",0,0,283.519139266581,0.0138888889,11.69305556491,0,"PALM OIL"
"USA","IDN",0,0,453.379166450607,0.0138888889,11.69305556491,0,"PALM OIL"
"ARG","IND",0,0,551.578138281287,1,841.9,0,"PALM OIL"
"AUS","IND",0,0,133.146008124487,1,841.9,0,"PALM OIL"
"BRA","IND",0,0,551.578138281287,1,841.9,0,"PALM OIL"
"CAN","IND",0,0,453.379166450607,1,841.9,0,"PALM OIL"
"CHN","IND",0,0,133.146008124487,1,1289.7,0,"PALM OIL"
"COL","IND",0,0,551.578138281287,1,728.6,0,"PALM OIL"
"DEU","IND",0,0,350.821917808868,1,710.4,0,"PALM OIL"
"DNK","IND",0,0,350.821917808868,1,841.9,0,"PALM OIL"
"ETH","IND",0,0,340.564107323453,0.5,420.95,0,"PALM OIL"
"FIN","IND",0,0,350.821917808868,1,841.9,0,"PALM OIL"
"GBR","IND",0,0,350.821917808868,1,841.9,0,"PALM OIL"
"GRC","IND",0,0,350.821917808868,1,841.9,0,"PALM OIL"
"IDN","IND",0,0,133.146008124487,0.45,378.855,0,"PALM OIL"
"MEX","IND",0,0,551.578138281287,1,841.9,0,"PALM OIL"
"NOR","IND",0,0,350.821917808868,1,841.9,0,"PALM OIL"
"NPL","IND",0,0,133.146008124487,0.122388434182343,97.5546801577388,0,"PALM OIL"
"RUS","IND",0,0,283.519139266581,1,841.9,0,"PALM OIL"
"RWA","IND",0,0,340.564107323453,0.5,420.95,0,"PALM OIL"
"R_ASP","IND",0,0,133.146008124487,0.671875,252.3655,0,"PALM OIL"
"R_CSA","IND",0,0,551.578138281287,0.977272727272727,631.425,0,"PALM OIL"
"R_NEU","IND",0,0,283.519139266581,1,841.9,0,"PALM OIL"
"R_NMC","IND",0,0,235.465843158703,0.946428571428571,420.95,0,"PALM OIL"
"R_OEU","IND",0,0,350.821917808868,1,841.9,0,"PALM OIL"
"R_SSA","IND",0,0,340.564107323453,0.720588235294118,631.425,0,"PALM OIL"
"SWE","IND",0,0,350.821917808868,1,841.9,0,"PALM OIL"
"TUR","IND",0,0,283.519139266581,1,841.9,0,"PALM OIL"
"USA","IND",0,0,453.379166450607,1,841.9,0,"PALM OIL"
"ARG","MEX",0,0,102.695584332508,0.032,26.9408,0,"PALM OIL"
"AUS","MEX",0,0,569.516911017818,0.04,33.676,0,"PALM OIL"
"BRA","MEX",0,0,102.695584332508,0.032,26.9408,0,"PALM OIL"
"CAN","MEX",0,0,153.774593418838,0.141133065965334,113.983969547673,0,"PALM OIL"
"CHN","MEX",0,0,569.516911017818,0.04,51.588,0,"PALM OIL"
"COL","MEX",0,0,102.695584332508,0.130898515355839,105.417378070925,0,"PALM OIL"
"DEU","MEX",0,0,322.633886466213,0.04,28.416,0,"PALM OIL"
"DNK","MEX",0,0,322.633886466213,0.04,33.676,0,"PALM OIL"
"ETH","MEX",0,0,341.93806784312,0.04,33.676,0,"PALM OIL"
"FIN","MEX",0,0,322.633886466213,0.04,33.676,0,"PALM OIL"
"GBR","MEX",0,0,322.633886466213,0.04,33.676,0,"PALM OIL"
"GRC","MEX",0,0,322.633886466213,0.04,33.676,0,"PALM OIL"
"IDN","MEX",0,0,569.516911017818,0.04,33.676,0,"PALM OIL"
"IND","MEX",0,0,569.516911017818,0.04,33.676,0,"PALM OIL"
"NOR","MEX",0,0,322.633886466213,0.04,33.676,0,"PALM OIL"
"NPL","MEX",0,0,569.516911017818,0.04,33.676,0,"PALM OIL"
"RUS","MEX",0,0,369.037148162648,0.04,33.676,0,"PALM OIL"
"RWA","MEX",0,0,341.93806784312,0.04,33.676,0,"PALM OIL"
"R_ASP","MEX",0,0,569.516911017818,0.04,25.556,0,"PALM OIL"
"R_CSA","MEX",0,0,102.695584332508,0.0207454545454545,18.117688,0,"PALM OIL"
"R_NEU","MEX",0,0,369.037148162648,0.04,33.676,0,"PALM OIL"
"R_NMC","MEX",0,0,427.459452146488,0.04,33.676,0,"PALM OIL"
"R_OEU","MEX",0,0,322.633886466213,0.04,33.676,0,"PALM OIL"
"R_SSA","MEX",0,0,341.93806784312,0.04,33.676,0,"PALM OIL"
"SWE","MEX",0,0,322.633886466213,0.04,33.676,0,"PALM OIL"
"TUR","MEX",0,0,369.037148162648,0.04,33.676,0,"PALM OIL"
"USA","MEX",0,0,153.774593418838,0.141133065965334,113.983969547673,0,"PALM OIL"
"ARG","NOR",0,0,315.905127977025,0.31637185955,266.353468555145,0,"PALM OIL"
"AUS","NOR",0,0,319.664161222784,0.3381798335,284.71360182365,0,"PALM OIL"
"BRA","NOR",0,0,315.905127977025,0.30947908205,260.550439177895,0,"PALM OIL"
"CAN","NOR",0,0,214.645091214405,0.3381798335,284.71360182365,0,"PALM OIL"
"CHN","NOR",0,0,319.664161222784,0.34402230535,443.685567209895,0,"PALM OIL"
"COL","NOR",0,0,315.905127977025,0.30947908205,225.48645918163,0,"PALM OIL"
"DEU","NOR",0,0,63.7968286169791,0.3141798335,223.1933537184,0,"PALM OIL"
"DNK","NOR",0,0,63.7968286169791,0.3141798335,264.50800182365,0,"PALM OIL"
"ETH","NOR",0,0,184.055335140733,0.131725916430395,117.306718158099,0,"PALM OIL"
"FIN","NOR",0,0,63.7968286169791,0.3141798335,264.50800182365,0,"PALM OIL"
"GBR","NOR",0,0,63.7968286169791,0.3141798335,264.50800182365,0,"PALM OIL"
"GRC","NOR",0,0,63.7968286169791,0.3141798335,264.50800182365,0,"PALM OIL"
"IDN","NOR",0,0,319.664161222784,0.33030782955,278.086161698145,0,"PALM OIL"
"IND","NOR",0,0,319.664161222784,0.28693769415,241.572844704885,0,"PALM OIL"
"MEX","NOR",0,0,315.905127977025,0.3756844361,316.28872675259,0,"PALM OIL"
"NPL","NOR",0,0,319.664161222784,0.122388434182343,97.5546801577388,0,"PALM OIL"
"RUS","NOR",0,0,53.0862389233393,0.3756844361,316.28872675259,0,"PALM OIL"
"RWA","NOR",0,0,184.055335140733,0.34296490825,288.742156255675,0,"PALM OIL"
"R_ASP","NOR",0,0,319.664161222784,0.261396584647917,183.694314518172,0,"PALM OIL"
"R_CSA","NOR",0,0,315.905127977025,0.289497843606818,237.53022169143,0,"PALM OIL"
"R_NEU","NOR",0,0,53.0862389233393,0.331476475,262.27518763638,0,"PALM OIL"
"R_NMC","NOR",0,0,98.6432126310484,0.3205314455875,235.767563569266,0,"PALM OIL"
"R_OEU","NOR",0,0,63.7968286169791,0.317013647807895,287.172990348907,0,"PALM OIL"
"R_SSA","NOR",0,0,184.055335140733,0.144703565975,219.858270735621,0,"PALM OIL"
"SWE","NOR",0,0,63.7968286169791,0.3141798335,264.50800182365,0,"PALM OIL"
"TUR","NOR",0,0,53.0862389233393,0.36802230535,309.837978874165,0,"PALM OIL"
"USA","NOR",0,0,214.645091214405,0.3381798335,284.71360182365,0,"PALM OIL"
"ARG","NPL",0,0,551.578138281287,0.125,105.2375,0,"PALM OIL"
"AUS","NPL",0,0,133.146008124487,0.125,105.2375,0,"PALM OIL"
"BRA","NPL",0,0,551.578138281287,0.125,105.2375,0,"PALM OIL"
"CAN","NPL",0,0,453.379166450607,0.125,105.2375,0,"PALM OIL"
"CHN","NPL",0,0,133.146008124487,0.125,161.2125,0,"PALM OIL"
"COL","NPL",0,0,551.578138281287,0.125,91.075,0,"PALM OIL"
"DEU","NPL",0,0,350.821917808868,0.125,88.8,0,"PALM OIL"
"DNK","NPL",0,0,350.821917808868,0.125,105.2375,0,"PALM OIL"
"ETH","NPL",0,0,340.564107323453,0.125,105.2375,0,"PALM OIL"
"FIN","NPL",0,0,350.821917808868,0.125,105.2375,0,"PALM OIL"
"GBR","NPL",0,0,350.821917808868,0.125,105.2375,0,"PALM OIL"
"GRC","NPL",0,0,350.821917808868,0.125,105.2375,0,"PALM OIL"
"IDN","NPL",0,0,133.146008124487,0.125,105.2375,0,"PALM OIL"
"IND","NPL",0,0,133.146008124487,0.1,84.19,0,"PALM OIL"
"MEX","NPL",0,0,551.578138281287,0.125,105.2375,0,"PALM OIL"
"NOR","NPL",0,0,350.821917808868,0.125,105.2375,0,"PALM OIL"
"RUS","NPL",0,0,283.519139266581,0.125,105.2375,0,"PALM OIL"
"RWA","NPL",0,0,340.564107323453,0.125,105.2375,0,"PALM OIL"
"R_ASP","NPL",0,0,133.146008124487,0.121875,71.87625,0,"PALM OIL"
"R_CSA","NPL",0,0,551.578138281287,0.125,105.2375,0,"PALM OIL"
"R_NEU","NPL",0,0,283.519139266581,0.125,105.2375,0,"PALM OIL"
"R_NMC","NPL",0,0,235.465843158703,0.123214285714286,94.71375,0,"PALM OIL"
"R_OEU","NPL",0,0,350.821917808868,0.125,105.2375,0,"PALM OIL"
"R_SSA","NPL",0,0,340.564107323453,0.125,105.2375,0,"PALM OIL"
"SWE","NPL",0,0,350.821917808868,0.125,105.2375,0,"PALM OIL"
"TUR","NPL",0,0,283.519139266581,0.125,105.2375,0,"PALM OIL"
"USA","NPL",0,0,453.379166450607,0.125,105.2375,0,"PALM OIL"
"ARG","RUS",0,0,362.317307407593,0.009375,7.8928125,0,"PALM OIL"
"AUS","RUS",0,0,271.344387812745,0.0125,10.52375,0,"PALM OIL"
"BRA","RUS",0,0,362.317307407593,0.009375,7.8928125,0,"PALM OIL"
"CAN","RUS",0,0,272.338283509057,0.0125,10.52375,0,"PALM OIL"
"CHN","RUS",0,0,271.344387812745,0.009375,12.0909375,0,"PALM OIL"
"COL","RUS",0,0,362.317307407593,0.009375,6.830625,0,"PALM OIL"
"DEU","RUS",0,0,50.5214738386901,0.0125,8.88,0,"PALM OIL"
"DNK","RUS",0,0,50.5214738386901,0.0125,10.52375,0,"PALM OIL"
"ETH","RUS",0,0,162.475237685621,0.131725916430395,117.306718158099,0,"PALM OIL"
"FIN","RUS",0,0,50.5214738386901,0.0125,10.52375,0,"PALM OIL"
"GBR","RUS",0,0,50.5214738386901,0.0125,10.52375,0,"PALM OIL"
"GRC","RUS",0,0,50.5214738386901,0.0125,10.52375,0,"PALM OIL"
"IDN","RUS",0,0,271.344387812745,0.009375,7.8928125,0,"PALM OIL"
"IND","RUS",0,0,271.344387812745,0.009375,7.8928125,0,"PALM OIL"
"MEX","RUS",0,0,362.317307407593,0.009375,7.8928125,0,"PALM OIL"
"NOR","RUS",0,0,50.5214738386901,0.0125,10.52375,0,"PALM OIL"
"NPL","RUS",0,0,271.344387812745,0.122388434182343,97.5546801577388,0,"PALM OIL"
"RWA","RUS",0,0,162.475237685621,0.131725916430395,117.306718158099,0,"PALM OIL"
"R_ASP","RUS",0,0,271.344387812745,0.00716145833333333,4.65864583333333,0,"PALM OIL"
"R_CSA","RUS",0,0,362.317307407593,0.00894886363636364,3.94640625,0,"PALM OIL"
"R_NEU","RUS",0,0,47.2267652474879,0.00758928571428571,6.13885416666667,0,"PALM OIL"
"R_NMC","RUS",0,0,68.7746848370146,0.00613839285714286,6.13885416666667,0,"PALM OIL"
"R_OEU","RUS",0,0,50.5214738386901,0.0118421052631579,5.261875,0,"PALM OIL"
"R_SSA","RUS",0,0,162.475237685621,0.00303308823529412,3.94640625,0,"PALM OIL"
"SWE","RUS",0,0,50.5214738386901,0.0125,10.52375,0,"PALM OIL"
"TUR","RUS",0,0,47.2267652474879,0.009375,7.8928125,0,"PALM OIL"
"USA","RUS",0,0,272.338283509057,0.0125,10.52375,0,"PALM OIL"
"ARG","R_ASP",0,0,551.578138281287,0.205555555555556,243.800208333333,0,"PALM OIL"
"AUS","R_ASP",0,0,133.146008124487,0.103827160494444,165.469728396101,0,"PALM OIL"
"BRA","R_ASP",0,0,551.578138281287,0.207361111111111,227.151096153846,0,"PALM OIL"
"CAN","R_ASP",0,0,453.379166450607,0.201574074075,240.526152778947,0,"PALM OIL"
"CHN","R_ASP",0,0,133.146008124487,0.178194444444444,445.30475,0,"PALM OIL"
"COL","R_ASP",0,0,551.578138281287,0.204166666666667,210.990416666667,0,"PALM OIL"
"DEU","R_ASP",0,0,350.821917808868,0.204166666666667,205.72,0,"PALM OIL"
"DNK","R_ASP",0,0,350.821917808868,0.204166666666667,243.800208333333,0,"PALM OIL"
"ETH","R_ASP",0,0,340.564107323453,0.204166666666667,243.800208333333,0,"PALM OIL"
"FIN","R_ASP",0,0,350.821917808868,0.204166666666667,243.800208333333,0,"PALM OIL"
"GBR","R_ASP",0,0,350.821917808868,0.204166666666667,243.800208333333,0,"PALM OIL"
"GRC","R_ASP",0,0,350.821917808868,0.204166666666667,243.800208333333,0,"PALM OIL"
"IDN","R_ASP",0,0,133.146008124487,0.096574074075,197.044690478195,0,"PALM OIL"
"IND","R_ASP",0,0,133.146008124487,0.131474074075,212.021601483041,0,"PALM OIL"
"MEX","R_ASP",0,0,551.578138281287,0.203685185186111,241.43821111228,0,"PALM OIL"
"NOR","R_ASP",0,0,350.821917808868,0.205972222222222,227.151096153846,0,"PALM OIL"
"NPL","R_ASP",0,0,133.146008124487,0.204166666666667,243.800208333333,0,"PALM OIL"
"RUS","R_ASP",0,0,283.519139266581,0.202287037038889,221.236208976518,0,"PALM OIL"
"RWA","R_ASP",0,0,340.564107323453,0.204166666666667,243.800208333333,0,"PALM OIL"
"R_CSA","R_ASP",0,0,551.578138281287,0.20532196969697,213.732351189474,0,"PALM OIL"
"R_NEU","R_ASP",0,0,283.519139266581,0.204890211640476,213.652170239098,0,"PALM OIL"
"R_NMC","R_ASP",0,0,235.465843158703,0.205016865079563,213.652170239098,0,"PALM OIL"
"R_OEU","R_ASP",0,0,350.821917808868,0.204239766081871,243.800208333333,0,"PALM OIL"
"R_SSA","R_ASP",0,0,340.564107323453,0.204616013071895,243.800208333333,0,"PALM OIL"
"SWE","R_ASP",0,0,350.821917808868,0.204166666666667,243.800208333333,0,"PALM OIL"
"TUR","R_ASP",0,0,283.519139266581,0.204166666666667,243.800208333333,0,"PALM OIL"
"USA","R_ASP",0,0,453.379166450607,0.205972222222222,227.151096153846,0,"PALM OIL"
"ARG","R_CSA",0,0,102.695584332508,0.101341269842857,114.273893334736,0,"PALM OIL"
"AUS","R_CSA",0,0,569.516911017818,0.149484126985714,133.948448719028,0,"PALM OIL"
"BRA","R_CSA",0,0,102.695584332508,0.101341269842857,114.273893334736,0,"PALM OIL"
"CAN","R_CSA",0,0,153.774593418838,0.143317460316667,141.871843054386,0,"PALM OIL"
"CHN","R_CSA",0,0,569.516911017818,0.148055555557143,219.069875001791,0,"PALM OIL"
"COL","R_CSA",0,0,102.695584332508,0.0849603174619048,106.321629630979,0,"PALM OIL"
"DEU","R_CSA",0,0,322.633886466213,0.149150793652381,112.643938462449,0,"PALM OIL"
"DNK","R_CSA",0,0,322.633886466213,0.149150793652381,133.495117949797,0,"PALM OIL"
"ETH","R_CSA",0,0,341.93806784312,0.153055555557143,136.341027778947,0,"PALM OIL"
"FIN","R_CSA",0,0,322.633886466213,0.149150793652381,133.495117949797,0,"PALM OIL"
"GBR","R_CSA",0,0,322.633886466213,0.149150793652381,133.495117949797,0,"PALM OIL"
"GRC","R_CSA",0,0,322.633886466213,0.149150793652381,133.495117949797,0,"PALM OIL"
"IDN","R_CSA",0,0,569.516911017818,0.152341269842857,127.988845239098,0,"PALM OIL"
"IND","R_CSA",0,0,569.516911017818,0.152341269842857,127.988845239098,0,"PALM OIL"
"MEX","R_CSA",0,0,102.695584332508,0.12337301587381,143.760803031579,0,"PALM OIL"
"NOR","R_CSA",0,0,322.633886466213,0.150912698414286,135.891294872874,0,"PALM OIL"
"NPL","R_CSA",0,0,569.516911017818,0.149484126985714,133.948448719028,0,"PALM OIL"
"RUS","R_CSA",0,0,369.037148162648,0.152341269842857,127.988845239098,0,"PALM OIL"
"RWA","R_CSA",0,0,341.93806784312,0.149484126985714,133.948448719028,0,"PALM OIL"
"R_ASP","R_CSA",0,0,569.516911017818,0.150853174604762,91.5046777784877,0,"PALM OIL"
"R_NEU","R_CSA",0,0,369.037148162648,0.152953514740816,127.988845239098,0,"PALM OIL"
"R_NMC","R_CSA",0,0,427.459452146488,0.152945011339456,127.988845239098,0,"PALM OIL"
"R_OEU","R_CSA",0,0,322.633886466213,0.14931871345188,128.604902223158,0,"PALM OIL"
"R_SSA","R_CSA",0,0,341.93806784312,0.150534547153782,127.988845239098,0,"PALM OIL"
"SWE","R_CSA",0,0,322.633886466213,0.149150793652381,133.495117949797,0,"PALM OIL"
"TUR","R_CSA",0,0,369.037148162648,0.152341269842857,127.988845239098,0,"PALM OIL"
"USA","R_CSA",0,0,153.774593418838,0.129130952380952,106.598571666667,0,"PALM OIL"
"ARG","R_NEU",0,0,362.317307407593,0.181972816978571,268.105100574952,0,"PALM OIL"
"AUS","R_NEU",0,0,271.344387812745,0.155862015821429,229.635404460106,0,"PALM OIL"
"BRA","R_NEU",0,0,362.317307407593,0.179272415557143,264.126531650727,0,"PALM OIL"
"CAN","R_NEU",0,0,272.338283509057,0.155862015821429,229.635404460106,0,"PALM OIL"
"CHN","R_NEU",0,0,271.344387812745,0.179272415557143,404.613360102083,0,"PALM OIL"
"COL","R_NEU",0,0,362.317307407593,0.179272415557143,228.581293456135,0,"PALM OIL"
"DEU","R_NEU",0,0,50.5214738386901,0.155862015821429,193.7676580692,0,"PALM OIL"
"DNK","R_NEU",0,0,50.5214738386901,0.155862015821429,229.635404460106,0,"PALM OIL"
"ETH","R_NEU",0,0,162.475237685621,0.0107142857142857,31.57125,0,"PALM OIL"
"FIN","R_NEU",0,0,50.5214738386901,0.155862015821429,229.635404460106,0,"PALM OIL"
"GBR","R_NEU",0,0,50.5214738386901,0.155862015821429,229.635404460106,0,"PALM OIL"
"GRC","R_NEU",0,0,50.5214738386901,0.155862015821429,229.635404460106,0,"PALM OIL"
"IDN","R_NEU",0,0,271.344387812745,0.179272415557143,264.126531650727,0,"PALM OIL"
"IND","R_NEU",0,0,271.344387812745,0.161682461564286,238.210812684201,0,"PALM OIL"
"MEX","R_NEU",0,0,362.317307407593,0.181972816978571,268.105100574952,0,"PALM OIL"
"NOR","R_NEU",0,0,50.5214738386901,0.155862015821429,229.635404460106,0,"PALM OIL"
"NPL","R_NEU",0,0,271.344387812745,0.0107142857142857,31.57125,0,"PALM OIL"
"RUS","R_NEU",0,0,47.2267652474879,0.16991924555,500.692544899905,0,"PALM OIL"
"RWA","R_NEU",0,0,162.475237685621,0.0107142857142857,31.57125,0,"PALM OIL"
"R_ASP","R_NEU",0,0,271.344387812745,0.114545747985714,360.002418085201,0,"PALM OIL"
"R_CSA","R_NEU",0,0,362.317307407593,0.167819089719156,540.653503211421,0,"PALM OIL"
"R_NMC","R_NEU",0,0,68.7746848370146,0.155766411260459,510.312527595435,0,"PALM OIL"
"R_OEU","R_NEU",0,0,50.5214738386901,0.156459743627068,380.802486388667,0,"PALM OIL"
"R_SSA","R_NEU",0,0,162.475237685621,0.0605261255098739,533.916232931213,0,"PALM OIL"
"SWE","R_NEU",0,0,50.5214738386901,0.155862015821429,229.635404460106,0,"PALM OIL"
"TUR","R_NEU",0,0,47.2267652474879,0.179272415557143,264.126531650727,0,"PALM OIL"
"USA","R_NEU",0,0,272.338283509057,0.155862015821429,229.635404460106,0,"PALM OIL"
"ARG","R_NMC",0,0,415.14977973391,0.073007334084,102.381419466635,0,"PALM OIL"
"AUS","R_NMC",0,0,234.863036459889,0.073405604158,103.143473046864,0,"PALM OIL"
"BRA","R_NMC",0,0,415.14977973391,0.072939001528,102.25067133278,0,"PALM OIL"
"CAN","R_NMC",0,0,327.813101014746,0.073405604158,103.143473046864,0,"PALM OIL"
"CHN","R_NMC",0,0,234.863036459889,0.063739001528,129.670546069685,0,"PALM OIL"
"COL","R_NMC",0,0,415.14977973391,0.073739001528,89.8148557120473,0,"PALM OIL"
"DEU","R_NMC",0,0,92.1427994459206,0.057905604158,70.8875936223709,0,"PALM OIL"
"DNK","R_NMC",0,0,92.1427994459206,0.057905604158,84.0093821377732,0,"PALM OIL"
"ETH","R_NMC",0,0,137.684643934983,0.071695384326,103.69794105468,0,"PALM OIL"
"FIN","R_NMC",0,0,92.1427994459206,0.057905604158,84.0093821377732,0,"PALM OIL"
"GBR","R_NMC",0,0,92.1427994459206,0.057905604158,84.0093821377732,0,"PALM OIL"
"GRC","R_NMC",0,0,92.1427994459206,0.057905604158,84.0093821377732,0,"PALM OIL"
"IDN","R_NMC",0,0,234.863036459889,0.063179401298,83.5765635290595,0,"PALM OIL"
"IND","R_NMC",0,0,234.863036459889,0.063389295224,83.9781764751945,0,"PALM OIL"
"MEX","R_NMC",0,0,415.14977973391,0.073807334084,103.912146739363,0,"PALM OIL"
"NOR","R_NMC",0,0,92.1427994459206,0.073405604158,103.143473046864,0,"PALM OIL"
"NPL","R_NMC",0,0,234.863036459889,0.072014295224,104.308148066104,0,"PALM OIL"
"RUS","R_NMC",0,0,66.3675353111504,0.048682334084,82.0387720791237,0,"PALM OIL"
"RWA","R_NMC",0,0,137.684643934983,0.072014295224,104.308148066104,0,"PALM OIL"
"R_ASP","R_NMC",0,0,234.863036459889,0.0700226822763333,67.7204288195088,0,"PALM OIL"
"R_CSA","R_NMC",0,0,415.14977973391,0.0735158834068182,87.4671417808825,0,"PALM OIL"
"R_NEU","R_NMC",0,0,66.3675353111504,0.0649964060297143,98.9117199058825,0,"PALM OIL"
"R_OEU","R_NMC",0,0,92.1427994459206,0.0574165724406316,83.5520368607267,0,"PALM OIL"
"R_SSA","R_NMC",0,0,137.684643934983,0.0716997475190588,92.7155729112562,0,"PALM OIL"
"SWE","R_NMC",0,0,92.1427994459206,0.057905604158,84.0093821377732,0,"PALM OIL"
"TUR","R_NMC",0,0,66.3675353111504,0.063739001528,84.6473076964164,0,"PALM OIL"
"USA","R_NMC",0,0,327.813101014746,0.052305604158,89.0427203515505,0,"PALM OIL"
"ARG","R_OEU",0,0,315.905127977025,0.0513148148305556,22.8716166736825,0,"PALM OIL"
"AUS","R_OEU",0,0,319.664161222784,0.0513148148305556,22.8716166736825,0,"PALM OIL"
"BRA","R_OEU",0,0,315.905127977025,0.0513148148305556,22.8716166736825,0,"PALM OIL"
"CAN","R_OEU",0,0,214.645091214405,0.141133065965334,113.983969547673,0,"PALM OIL"
"CHN","R_OEU",0,0,319.664161222784,0.0513148148305556,35.0368500107475,0,"PALM OIL"
"COL","R_OEU",0,0,315.905127977025,0.130898515355839,105.417378070925,0,"PALM OIL"
"DEU","R_OEU",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"DNK","R_OEU",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"ETH","R_OEU",0,0,184.055335140733,0.131725916430395,117.306718158099,0,"PALM OIL"
"FIN","R_OEU",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"GBR","R_OEU",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"GRC","R_OEU",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"IDN","R_OEU",0,0,319.664161222784,0.0513148148305556,22.8716166736825,0,"PALM OIL"
"IND","R_OEU",0,0,319.664161222784,0.0144027777777778,6.4194875,0,"PALM OIL"
"MEX","R_OEU",0,0,315.905127977025,0.130898515355839,105.417378070925,0,"PALM OIL"
"NOR","R_OEU",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"NPL","R_OEU",0,0,319.664161222784,0.122388434182343,97.5546801577388,0,"PALM OIL"
"RUS","R_OEU",0,0,53.0862389233393,0.0513148148305556,22.8716166736825,0,"PALM OIL"
"RWA","R_OEU",0,0,184.055335140733,0.131725916430395,117.306718158099,0,"PALM OIL"
"R_ASP","R_OEU",0,0,319.664161222784,0.0155669367329861,14.818930559105,0,"PALM OIL"
"R_CSA","R_OEU",0,0,315.905127977025,0.00932996633282828,22.8716166736825,0,"PALM OIL"
"R_NEU","R_OEU",0,0,53.0862389233393,0.014661375665873,22.8716166736825,0,"PALM OIL"
"R_NMC","R_OEU",0,0,98.6432126310484,0.0272005621771825,19.527402782455,0,"PALM OIL"
"R_SSA","R_OEU",0,0,184.055335140733,0.00235648148194444,19.527402782455,0,"PALM OIL"
"SWE","R_OEU",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"TUR","R_OEU",0,0,53.0862389233393,0.13578757130328,111.627272484793,0,"PALM OIL"
"USA","R_OEU",0,0,214.645091214405,0.0513148148305556,22.8716166736825,0,"PALM OIL"
"ARG","R_SSA",0,0,306.601357824664,0.164391025646154,131.50302604079,0,"PALM OIL"
"AUS","R_SSA",0,0,314.00867931702,0.165352564107692,132.81849479079,0,"PALM OIL"
"BRA","R_SSA",0,0,306.601357824664,0.164391025646154,131.50302604079,0,"PALM OIL"
"CAN","R_SSA",0,0,402.736660740025,0.165352564107692,132.81849479079,0,"PALM OIL"
