"FABLE_Exporter","FABLE_Importer","Year","FABLE_Item","Q_ij","net_trade_ij"
"FIN","GBR",2020,"Palm Oil",0,-0.0264125
"FIN","GBR",2020,"Rice",0,-0.6014059
"FIN","GBR",2020,"Wheat",0.7176478,-1.6532328
"FIN","GRC",2020,"Cocoa",0.0315429,-0.0101342
"FIN","GRC",2020,"Corn",0.1583775,0.1583775
"FIN","GRC",2020,"Rice",0,-0.1031864
"FIN","GRC",2020,"Wheat",0,-0.089378
"FIN","IDN",2020,"Cocoa",0.3429767,0.3429767
"FIN","IDN",2020,"Coffee",0,-0.1385214
"FIN","IDN",2020,"Soyabean",0,-0.0063953
"FIN","IDN",2020,"Wheat",0,-0.0059379
"FIN","IND",2020,"Coffee",0,-0.321371
"FIN","IND",2020,"Rice",0,-0.4963967
"FIN","IND",2020,"Wheat",0,-0.0398323
"FIN","IRL",2020,"Cocoa",0,-0.0488106
"FIN","IRL",2020,"Coffee",0,-0.0018082
"FIN","IRL",2020,"Wheat",12.058426,12.058426
"FIN","MEX",2020,"Coffee",0,-0.4382698
"FIN","NOR",2020,"Cocoa",0.440253,0.167091
"FIN","NOR",2020,"Coffee",0.0042997,0.0042997
"FIN","NOR",2020,"Corn",0,-0.0904338
"FIN","NOR",2020,"Rice",0,-0.0381104
"FIN","NOR",2020,"Wheat",9.028701,9.028701
"FIN","RUS",2020,"Cocoa",1.3637101,1.3637101
"FIN","RUS",2020,"Coffee",0,-0.1836396
"FIN","RUS",2020,"Corn",0,-7.689194
"FIN","RUS",2020,"Rice",0.0505664,-0.2816724
"FIN","RUS",2020,"Wheat",1.5842517,0.6089165
"FIN","RWA",2020,"Coffee",0,-0.765387
"FIN","R_ASP",2020,"Cocoa",1.162072,1.162072
"FIN","R_ASP",2020,"Coffee",0.155194,-1.073543
"FIN","R_ASP",2020,"Rice",0,-2.70393555
"FIN","R_ASP",2020,"Soyabean",0,-0.077927
"FIN","R_ASP",2020,"Wheat",0.2037197,0.0371127
"FIN","R_CSA",2020,"Cocoa",0,-0.0349247
"FIN","R_CSA",2020,"Coffee",0,-11.0569394
"FIN","R_NEU",2020,"Cocoa",0.0206277,-1.2003994
"FIN","R_NEU",2020,"Coffee",0.0050399,-0.3787117
"FIN","R_NEU",2020,"Rice",0.0010806,0.0010806
"FIN","R_NEU",2020,"Wheat",0.0684107,-0.041744
"FIN","R_NMC",2020,"Cocoa",0.0122755,0.0122755
"FIN","R_NMC",2020,"Rice",0,-0.4506435
"FIN","R_NMC",2020,"Wheat",33.9499354,32.3879699
"FIN","R_OEU",2020,"Cocoa",3.1334977,-6.2657345
"FIN","R_OEU",2020,"Coffee",6.3420269,1.1341136
"FIN","R_OEU",2020,"Corn",0.0626697,-12.6503151
"FIN","R_OEU",2020,"Palm Oil",0,-1.3304547
"FIN","R_OEU",2020,"Rice",0.1042685,-34.4070145
"FIN","R_OEU",2020,"Soyabean",0,-15.7754034
"FIN","R_OEU",2020,"Wheat",47.55165405,3.08404574999999
"FIN","R_SSA",2020,"Coffee",0,-3.61880665
"FIN","R_SSA",2020,"Corn",0.0080812,-0.012461
"FIN","R_SSA",2020,"Wheat",0.0365391,0.0365391
"FIN","SWE",2020,"Cocoa",11.9626235,4.338237
"FIN","SWE",2020,"Coffee",0.0977662,-0.9814966
"FIN","SWE",2020,"Corn",0,-0.2094268
"FIN","SWE",2020,"Palm Oil",0,-3.494935
"FIN","SWE",2020,"Rice",0.0439425,-0.5578294
"FIN","SWE",2020,"Soyabean",0,-0.0553497
"FIN","SWE",2020,"Wheat",6.2336372,-1.2824746
"FIN","TUR",2020,"Wheat",0.1497999,0.0977857
"FIN","USA",2020,"Cocoa",0.1573932,0.0503214
"FIN","USA",2020,"Coffee",0.0037566,0.0006591
"FIN","USA",2020,"Corn",0,-0.0357295
"FIN","USA",2020,"Rice",0,-0.2338433
"FIN","USA",2020,"Soyabean",0,-0.2221914
"FIN","USA",2020,"Wheat",0.2400259,-0.0233847
"GBR","ARG",2020,"Coffee",0.0868631,0.0868631
"GBR","ARG",2020,"Corn",0,-208.5909061
"GBR","ARG",2020,"Rice",0,-0.7778747
"GBR","ARG",2020,"Wheat",0.0532077,0.0449793
"GBR","AUS",2020,"Cocoa",4.6209909,4.51061855
"GBR","AUS",2020,"Coffee",0.9817606,0.9591062
"GBR","AUS",2020,"Palm Oil",0.0152728,0.0152728
"GBR","AUS",2020,"Rice",0.1558642,-0.3805537
"GBR","AUS",2020,"Wheat",6.2375398,1.5010966
"GBR","BRA",2020,"Cocoa",0.0512269,-0.0147582
"GBR","BRA",2020,"Coffee",0.1896804,-37.0317334
"GBR","BRA",2020,"Corn",0,-112.6718178
"GBR","BRA",2020,"Rice",0,-0.3218657
"GBR","BRA",2020,"Soyabean",0,-649.782473
"GBR","BRA",2020,"Wheat",0.2589305,0.2589305
"GBR","CAN",2020,"Cocoa",10.0185744,9.7576193
"GBR","CAN",2020,"Coffee",0.3694427,0.1743565
"GBR","CAN",2020,"Corn",0.0558838,-0.1007849
"GBR","CAN",2020,"Rice",0.1350462,-0.4118766
"GBR","CAN",2020,"Soyabean",0,-174.787433
"GBR","CAN",2020,"Wheat",2.4619136,-484.8926629
"GBR","CHN",2020,"Cocoa",0.8976566,0.2508187
"GBR","CHN",2020,"Coffee",0.0732105,-2.1799477
"GBR","CHN",2020,"Corn",0.0775636,0.0458315
"GBR","CHN",2020,"Palm Oil",0,-0.079536
"GBR","CHN",2020,"Rice",0,-0.1839903
"GBR","CHN",2020,"Soyabean",0,-2.4527907
"GBR","CHN",2020,"Wheat",10.9355486,10.5838117
"GBR","COL",2020,"Cocoa",0,-0.0250487
"GBR","COL",2020,"Coffee",0.0363257,-14.3094401
"GBR","COL",2020,"Corn",0,-0.0049845
"GBR","COL",2020,"Palm Oil",0,-1.6632809
"GBR","COL",2020,"Wheat",0.0682587,0.0338539
"GBR","DEU",2020,"Cocoa",12.6920494,-46.9686457
"GBR","DEU",2020,"Coffee",12.914437,-14.0078239
"GBR","DEU",2020,"Corn",0.2907616,-20.9600582
"GBR","DEU",2020,"Palm Oil",1.295795,-5.7906127
"GBR","DEU",2020,"Rice",6.0619069,4.6451185
"GBR","DEU",2020,"Soyabean",0.0193001,0.0058849
"GBR","DEU",2020,"Wheat",7.7440073,-285.923197
"GBR","DNK",2020,"Cocoa",1.7856707,1.0100707
"GBR","DNK",2020,"Coffee",0.4081641,0.1613368
"GBR","DNK",2020,"Corn",0.0518886,0.0518886
"GBR","DNK",2020,"Palm Oil",0,-0.53666385
"GBR","DNK",2020,"Rice",1.2310391,1.1066095
"GBR","DNK",2020,"Soyabean",0.0183295,-3.1481139
"GBR","DNK",2020,"Wheat",3.8526145,-6.311848
"GBR","ETH",2020,"Cocoa",0.0035379,0.0035379
"GBR","ETH",2020,"Coffee",0,-2.4570321
"GBR","ETH",2020,"Wheat",0.0234278,0.0234278
"GBR","FIN",2020,"Cocoa",0.8222862,0.7270771
"GBR","FIN",2020,"Coffee",0.1145524,0.1145524
"GBR","FIN",2020,"Corn",0.0127554,0.0127554
"GBR","FIN",2020,"Palm Oil",0.0264125,0.0264125
"GBR","FIN",2020,"Rice",0.6014059,0.6014059
"GBR","FIN",2020,"Wheat",2.3708806,1.6532328
"GBR","GRC",2020,"Cocoa",0.9357857,-4.738924
"GBR","GRC",2020,"Coffee",1.255456,1.0302748
"GBR","GRC",2020,"Corn",0.0438555,0.0438555
"GBR","GRC",2020,"Rice",0.1703475,-4.2928388
"GBR","GRC",2020,"Soyabean",0.0949336,0.0949336
"GBR","GRC",2020,"Wheat",0.8482352,-15.198428
"GBR","IDN",2020,"Cocoa",0,-0.0697294
"GBR","IDN",2020,"Coffee",0,-20.1901046
"GBR","IDN",2020,"Palm Oil",0,-72.6837638
"GBR","IDN",2020,"Wheat",0.6712474,-0.5492174
"GBR","IND",2020,"Cocoa",0.7899229,0.7876038
"GBR","IND",2020,"Coffee",0.0602369,-1.8887532
"GBR","IND",2020,"Corn",0,-0.1329265
"GBR","IND",2020,"Rice",0,-222.7060527
"GBR","IND",2020,"Soyabean",0,-0.0668073
"GBR","IND",2020,"Wheat",0.4795432,-2.5976913
"GBR","IRL",2020,"Cocoa",35.4679709,-12.6017397
"GBR","IRL",2020,"Coffee",5.0142604,2.4416401
"GBR","IRL",2020,"Corn",122.919017,75.5549386
"GBR","IRL",2020,"Palm Oil",5.973716,5.9054276
"GBR","IRL",2020,"Rice",15.4582136,15.3270324
"GBR","IRL",2020,"Soyabean",18.9499407,13.5982654
"GBR","IRL",2020,"Wheat",129.0968803,109.2126941
"GBR","MEX",2020,"Cocoa",0.0271814,0.0031445
"GBR","MEX",2020,"Coffee",0.4829441,-0.8463864
"GBR","MEX",2020,"Corn",0,-0.2689571
"GBR","MEX",2020,"Wheat",0.2716271,0.2650762
"GBR","NOR",2020,"Cocoa",0.9024285,0.7615159
"GBR","NOR",2020,"Coffee",0.2728816,0.2681279
"GBR","NOR",2020,"Rice",0.0717659,0.0717659
"GBR","NOR",2020,"Wheat",30.7678696,30.7622563
"GBR","NPL",2020,"Corn",0,-0.0127791
"GBR","NPL",2020,"Soyabean",0,-0.018902
"GBR","NPL",2020,"Wheat",0.1092687,-0.0653618
"GBR","RUS",2020,"Cocoa",0.265395,-0.4394103
"GBR","RUS",2020,"Coffee",4.389637,4.389637
"GBR","RUS",2020,"Corn",0.0586562,-32.4659298
"GBR","RUS",2020,"Soyabean",0.448551,0.448551
"GBR","RUS",2020,"Wheat",0.5622147,-16.2388668
"GBR","RWA",2020,"Coffee",0,-0.8655911
"GBR","RWA",2020,"Wheat",0.0340204,0.0318652
"GBR","R_ASP",2020,"Cocoa",3.4839221,2.7986965
"GBR","R_ASP",2020,"Coffee",1.9401739,-26.1031324
"GBR","R_ASP",2020,"Corn",3.7611686,3.0934183
"GBR","R_ASP",2020,"Palm Oil",0.0733494,-156.981972
"GBR","R_ASP",2020,"Rice",0.0261169,-96.8443983
"GBR","R_ASP",2020,"Soyabean",0,-6.8258928
"GBR","R_ASP",2020,"Wheat",11.42838945,3.76296365
"GBR","R_CSA",2020,"Cocoa",1.05773075,0.78298665
"GBR","R_CSA",2020,"Coffee",1.1762973,-22.9183928
"GBR","R_CSA",2020,"Corn",0,-0.0115139
"GBR","R_CSA",2020,"Palm Oil",0,-4.5133056
"GBR","R_CSA",2020,"Rice",0,-68.796608
"GBR","R_CSA",2020,"Wheat",1.9990729,1.7835922
"GBR","R_NEU",2020,"Cocoa",1.10559215,-11.04378105
"GBR","R_NEU",2020,"Coffee",1.2857645,-3.0025849
"GBR","R_NEU",2020,"Corn",0.0135663,-6.0604535
"GBR","R_NEU",2020,"Palm Oil",0.0738291,0.0738291
"GBR","R_NEU",2020,"Rice",0.7648138,0.7648138
"GBR","R_NEU",2020,"Soyabean",0.06294,0.06294
"GBR","R_NEU",2020,"Wheat",3.89751095,-13.54500035
"GBR","R_NMC",2020,"Cocoa",11.29949775,9.58792625
"GBR","R_NMC",2020,"Coffee",2.72889555,2.38508475
"GBR","R_NMC",2020,"Corn",1320.0173415,1317.6211445
"GBR","R_NMC",2020,"Rice",0.7989655,-121.2175244
"GBR","R_NMC",2020,"Soyabean",47.1745823,47.0505953
"GBR","R_NMC",2020,"Wheat",115.66104105,114.32427825
"GBR","R_OEU",2020,"Cocoa",83.3215987,-233.928516
"GBR","R_OEU",2020,"Coffee",31.15464775,-30.5037138
"GBR","R_OEU",2020,"Corn",11.5269831,-1154.31263355
"GBR","R_OEU",2020,"Palm Oil",6.94647065,-43.53274335
"GBR","R_OEU",2020,"Rice",26.38451755,-173.45933965
"GBR","R_OEU",2020,"Soyabean",2.7726069,-22.5983533
"GBR","R_OEU",2020,"Wheat",392.84712395,-138.30622745
"GBR","R_SSA",2020,"Cocoa",0.8828959,-67.4476907
"GBR","R_SSA",2020,"Coffee",0.4136505,-1.9434424
"GBR","R_SSA",2020,"Corn",0.1910043,-2.6254256
"GBR","R_SSA",2020,"Palm Oil",1.6327465,0.3937029
"GBR","R_SSA",2020,"Rice",2.419235,2.3099111
"GBR","R_SSA",2020,"Wheat",22.28999665,21.1926547
"GBR","SWE",2020,"Cocoa",4.7039922,0.7126888
"GBR","SWE",2020,"Coffee",0.9226677,0.3397356
"GBR","SWE",2020,"Corn",0.3074546,0.3074546
"GBR","SWE",2020,"Palm Oil",0.195463,0.0588344
"GBR","SWE",2020,"Rice",1.1477469,1.0961028
"GBR","SWE",2020,"Soyabean",0.1607067,0.1607067
"GBR","SWE",2020,"Wheat",3.7252526,-1.6228975
"GBR","TUR",2020,"Cocoa",0.2685688,-1.0924761
"GBR","TUR",2020,"Coffee",0.5844242,0.5697469
"GBR","TUR",2020,"Corn",0,-0.1486696
"GBR","TUR",2020,"Rice",0,-0.1114352
"GBR","TUR",2020,"Wheat",0.41433865,-2.12997965
"GBR","USA",2020,"Cocoa",4.2935959,-3.2928198
"GBR","USA",2020,"Coffee",0.3630255,-0.3389453
"GBR","USA",2020,"Corn",0.216679,-17.0134204
"GBR","USA",2020,"Palm Oil",0,-0.107046
"GBR","USA",2020,"Rice",0.3555549,-29.3323416
"GBR","USA",2020,"Soyabean",0,-150.2814375
"GBR","USA",2020,"Wheat",15.9464899,6.2753737
"GRC","ARG",2020,"Corn",0,-2.475756
"GRC","AUS",2020,"Cocoa",0.0692712,0.0692712
"GRC","AUS",2020,"Wheat",0.32543695,0.32543695
"GRC","BRA",2020,"Cocoa",0,-0.0058527
"GRC","BRA",2020,"Coffee",0,-31.7418558
"GRC","BRA",2020,"Rice",0,-0.0299979
"GRC","BRA",2020,"Soyabean",0,-106.170167
"GRC","BRA",2020,"Wheat",0.0873667,0.0731135
"GRC","CAN",2020,"Cocoa",0.0504111,0.0504111
"GRC","CAN",2020,"Coffee",0.0230439,0.0230439
"GRC","CAN",2020,"Soyabean",0,-18.583832
"GRC","CAN",2020,"Wheat",1.0563315,0.5908335
"GRC","CHN",2020,"Cocoa",0.0269689,0.0269689
"GRC","CHN",2020,"Coffee",0.0038772,-0.2605358
"GRC","CHN",2020,"Soyabean",0,-0.0594586
"GRC","CHN",2020,"Wheat",1.426827,1.3804186
"GRC","COL",2020,"Coffee",0,-1.627277
"GRC","COL",2020,"Wheat",0.0117763,0.0117763
"GRC","DEU",2020,"Cocoa",0.1162971,-4.6697213
"GRC","DEU",2020,"Coffee",0.1520492,-1.1194344
"GRC","DEU",2020,"Corn",0.0166605,-0.0965905
"GRC","DEU",2020,"Palm Oil",0,-0.0214753
"GRC","DEU",2020,"Rice",0.8806523,0.4006376
"GRC","DEU",2020,"Soyabean",0,-0.0449885
"GRC","DEU",2020,"Wheat",16.8688266,1.2724534
"GRC","DNK",2020,"Cocoa",0.0598273,0.0598273
"GRC","DNK",2020,"Wheat",0.2966338,-0.4893567
"GRC","FIN",2020,"Cocoa",0.0416771,0.0101342
"GRC","FIN",2020,"Corn",0,-0.1583775
"GRC","FIN",2020,"Rice",0.1031864,0.1031864
"GRC","FIN",2020,"Wheat",0.089378,0.089378
"GRC","GBR",2020,"Cocoa",5.6747097,4.738924
"GRC","GBR",2020,"Coffee",0.2251812,-1.0302748
"GRC","GBR",2020,"Corn",0,-0.0438555
"GRC","GBR",2020,"Rice",4.4631863,4.2928388
"GRC","GBR",2020,"Soyabean",0,-0.0949336
"GRC","GBR",2020,"Wheat",16.0466632,15.198428
"GRC","IDN",2020,"Cocoa",0,-0.3262712
"GRC","IDN",2020,"Coffee",0,-1.9758
"GRC","IDN",2020,"Palm Oil",0,-64.761247
"GRC","IND",2020,"Coffee",0,-4.2184446
"GRC","IND",2020,"Rice",0,-1.9776025
"GRC","IND",2020,"Wheat",0.0533724,0.0328932
"GRC","IRL",2020,"Cocoa",0.0119383,0.0081058
"GRC","IRL",2020,"Wheat",0,-0.1390117
"GRC","MEX",2020,"Coffee",0,-0.0371062
"GRC","MEX",2020,"Wheat",0.0151338,0.0151338
"GRC","NOR",2020,"Cocoa",0.0438561,0.0438561
"GRC","NOR",2020,"Wheat",0.0876911,0.0876911
"GRC","RUS",2020,"Cocoa",0.0561879,-0.0212454
"GRC","RUS",2020,"Coffee",0.0184498,0.0184498
"GRC","RUS",2020,"Corn",0,-15.2398048
"GRC","RUS",2020,"Wheat",0.0772828,-147.3229024
"GRC","R_ASP",2020,"Cocoa",0.31784245,0.29170695
"GRC","R_ASP",2020,"Coffee",0.0170373,-7.4345807
"GRC","R_ASP",2020,"Palm Oil",0,-12.0343563
"GRC","R_ASP",2020,"Rice",0,-12.2523025
"GRC","R_ASP",2020,"Soyabean",0,-0.022402
"GRC","R_ASP",2020,"Wheat",3.75271575,3.54601175
"GRC","R_CSA",2020,"Cocoa",0.0380425,0.0380425
"GRC","R_CSA",2020,"Coffee",0,-1.7085243
"GRC","R_CSA",2020,"Rice",0,-0.7005732
"GRC","R_CSA",2020,"Wheat",0.4360404,0.4360404
"GRC","R_NEU",2020,"Cocoa",0.9909414,0.35098885
"GRC","R_NEU",2020,"Coffee",0.3433719,-0.1335041
"GRC","R_NEU",2020,"Corn",2.1364815,-60.0419302
"GRC","R_NEU",2020,"Palm Oil",0.170749,0.170749
"GRC","R_NEU",2020,"Rice",6.4898133,6.4898133
"GRC","R_NEU",2020,"Wheat",8.5830684,-28.7841041
"GRC","R_NMC",2020,"Cocoa",3.1068163,3.1068163
"GRC","R_NMC",2020,"Coffee",0.033276,-0.08934
"GRC","R_NMC",2020,"Corn",0,-0.1377262
"GRC","R_NMC",2020,"Rice",4.9260274,2.780257
"GRC","R_NMC",2020,"Soyabean",10.411955,10.411955
"GRC","R_NMC",2020,"Wheat",65.88896885,65.83939255
"GRC","R_OEU",2020,"Cocoa",4.57645055,-26.81578345
"GRC","R_OEU",2020,"Coffee",2.16056895,-20.51765305
"GRC","R_OEU",2020,"Corn",9.1943438,-291.86667335
"GRC","R_OEU",2020,"Palm Oil",9.974806,7.4468202
"GRC","R_OEU",2020,"Rice",38.7433441,29.27589695
"GRC","R_OEU",2020,"Soyabean",0.5667468,-118.1621627
"GRC","R_OEU",2020,"Wheat",190.6883953,-433.45689485
"GRC","R_SSA",2020,"Cocoa",0.6724368,-0.9862171
"GRC","R_SSA",2020,"Coffee",0.0065203,-0.9431871
"GRC","R_SSA",2020,"Wheat",0.316164,0.316164
"GRC","SWE",2020,"Cocoa",0.0359572,0.000673900000000005
"GRC","SWE",2020,"Coffee",0.0069273,0.0069273
"GRC","SWE",2020,"Palm Oil",0,-0.13441
"GRC","SWE",2020,"Rice",0.5184442,0.5184442
"GRC","SWE",2020,"Wheat",0.4075625,0.0758694
"GRC","TUR",2020,"Cocoa",0.1251004,-0.0084272
"GRC","TUR",2020,"Coffee",0.0100447,0.0100447
"GRC","TUR",2020,"Corn",0.0705096,0.000210299999999997
"GRC","TUR",2020,"Palm Oil",0,-2.29943
"GRC","TUR",2020,"Rice",37.5492036,37.4393174
"GRC","TUR",2020,"Wheat",6.1963099,4.989588
"GRC","USA",2020,"Cocoa",0.212012,0.1935176
"GRC","USA",2020,"Coffee",0.1526905,0.1354101
"GRC","USA",2020,"Corn",0,-0.1190815
"GRC","USA",2020,"Rice",0.0720111,-0.1623367
"GRC","USA",2020,"Soyabean",0,-36.745399
"GRC","USA",2020,"Wheat",1.7162052,1.7162052
"IDN","ARG",2020,"Cocoa",0.1866863,0.1866863
"IDN","ARG",2020,"Corn",0,-638.1032446
"IDN","ARG",2020,"Soyabean",0,-0.633023
"IDN","ARG",2020,"Wheat",0.059877,-2333.6885136
"IDN","AUS",2020,"Cocoa",7.0813811,4.3259767
"IDN","AUS",2020,"Coffee",5.6147995,5.6147995
"IDN","AUS",2020,"Corn",0.0005263,-0.8988485
"IDN","AUS",2020,"Palm Oil",0.083688,0.083688
"IDN","AUS",2020,"Soyabean",2.293159,2.293159
"IDN","AUS",2020,"Wheat",6.5476308,-879.8785811
"IDN","BRA",2020,"Cocoa",18.5040644,18.5040644
"IDN","BRA",2020,"Coffee",0,-11.4016513
"IDN","BRA",2020,"Corn",0,-189.4075998
"IDN","BRA",2020,"Palm Oil",138.716961,138.716961
"IDN","BRA",2020,"Wheat",0,-65.999975
"IDN","CAN",2020,"Cocoa",1.2438747,1.2438747
"IDN","CAN",2020,"Coffee",3.3991609,3.3991609
"IDN","CAN",2020,"Palm Oil",0.8569045,0.8569045
"IDN","CAN",2020,"Rice",0.0123654,0.0123654
"IDN","CAN",2020,"Soyabean",0.1738989,-42.1390501
"IDN","CAN",2020,"Wheat",0.2733854,-2264.3593344
"IDN","CHN",2020,"Cocoa",18.1933916,14.9380068
"IDN","CHN",2020,"Coffee",5.6353741,5.5573552
"IDN","CHN",2020,"Corn",0,-319.287775
"IDN","CHN",2020,"Palm Oil",3869.000274,3869.000274
"IDN","CHN",2020,"Soyabean",0,-5.3179224
"IDN","CHN",2020,"Wheat",60.311792,58.6395426
"IDN","COL",2020,"Cocoa",0.1106822,0.1106822
"IDN","COL",2020,"Coffee",0,-0.060969
"IDN","COL",2020,"Wheat",0.024354,0.024354
"IDN","DEU",2020,"Cocoa",0.0384467,-1.3702921
"IDN","DEU",2020,"Coffee",55.4938004,55.4444936
"IDN","DEU",2020,"Palm Oil",65.8963949,65.8963949
"IDN","DEU",2020,"Wheat",0.112049,-0.4992181
"IDN","DNK",2020,"Cocoa",0.2057359,0.2038536
"IDN","DNK",2020,"Coffee",0.073373,0.073373
"IDN","DNK",2020,"Palm Oil",8.9726093,8.9726093
"IDN","DNK",2020,"Wheat",0.1689351,-0.04248
"IDN","ETH",2020,"Cocoa",0.0273269,0.0273269
"IDN","ETH",2020,"Coffee",0,-0.0427704
"IDN","ETH",2020,"Palm Oil",3.1549497,3.0338197
"IDN","FIN",2020,"Cocoa",0,-0.3429767
"IDN","FIN",2020,"Coffee",0.1385214,0.1385214
"IDN","FIN",2020,"Soyabean",0.0063953,0.0063953
"IDN","FIN",2020,"Wheat",0.0059379,0.0059379
"IDN","GBR",2020,"Cocoa",0.0697294,0.0697294
"IDN","GBR",2020,"Coffee",20.1901046,20.1901046
"IDN","GBR",2020,"Palm Oil",72.6837638,72.6837638
"IDN","GBR",2020,"Wheat",1.2204648,0.5492174
"IDN","GRC",2020,"Cocoa",0.3262712,0.3262712
"IDN","GRC",2020,"Coffee",1.9758,1.9758
"IDN","GRC",2020,"Palm Oil",64.761247,64.761247
"IDN","IND",2020,"Cocoa",3.5507907,1.2666785
"IDN","IND",2020,"Coffee",19.4235819,15.0362274
"IDN","IND",2020,"Corn",0.124551,-99.3062316
"IDN","IND",2020,"Palm Oil",4228.356586,4228.356586
"IDN","IND",2020,"Rice",0,-13.7142641
"IDN","IND",2020,"Wheat",8.2508953,6.6704007
"IDN","IRL",2020,"Coffee",0.2101562,0.2101562
"IDN","IRL",2020,"Wheat",0.0123035,-2.1505585
"IDN","MEX",2020,"Cocoa",5.3165248,5.3165248
"IDN","MEX",2020,"Palm Oil",11.8090337,11.8090337
"IDN","MEX",2020,"Wheat",2.618565,2.618565
"IDN","NOR",2020,"Coffee",0.1587127,0.1587127
"IDN","NOR",2020,"Soyabean",0.058674,0.058674
"IDN","NOR",2020,"Wheat",0.0434844,0.0434844
"IDN","NPL",2020,"Cocoa",0.1342288,0.1342288
"IDN","NPL",2020,"Coffee",0.0149425,0.0149425
"IDN","NPL",2020,"Palm Oil",93.2990576,93.2990576
"IDN","NPL",2020,"Wheat",0.1412004,0.1412004
"IDN","RUS",2020,"Cocoa",9.8648613,9.8648613
"IDN","RUS",2020,"Coffee",21.2152549,21.2152549
"IDN","RUS",2020,"Palm Oil",659.8897915,659.8897915
"IDN","RUS",2020,"Rice",0,-0.1528791
"IDN","RUS",2020,"Wheat",0.0134416,-3.3123807
"IDN","RWA",2020,"Palm Oil",2.3106818,2.3106818
"IDN","RWA",2020,"Rice",0.0777612,0.0777612
"IDN","R_ASP",2020,"Cocoa",54.3801627,32.2993267
"IDN","R_ASP",2020,"Coffee",409.5507057,386.7659963
"IDN","R_ASP",2020,"Corn",78.5277186,71.3842493
"IDN","R_ASP",2020,"Palm Oil",3518.0022534,3512.9881792
"IDN","R_ASP",2020,"Rice",0.3707256,-414.7323272
"IDN","R_ASP",2020,"Soyabean",6.3832528,-4.968661
"IDN","R_ASP",2020,"Wheat",137.8734861,77.39450905
"IDN","R_CSA",2020,"Cocoa",1.0536999,-16.618651
"IDN","R_CSA",2020,"Coffee",0.0443809,0.0443809
"IDN","R_CSA",2020,"Palm Oil",205.05533425,205.05533425
"IDN","R_CSA",2020,"Wheat",0.59474915,0.59474915
"IDN","R_NEU",2020,"Cocoa",0.4005589,-0.0189938
"IDN","R_NEU",2020,"Coffee",2.4921301,2.4921301
"IDN","R_NEU",2020,"Palm Oil",9.467826,9.467826
"IDN","R_NEU",2020,"Soyabean",0.0030618,0.0030618
"IDN","R_NEU",2020,"Wheat",0.071158,-25.3627548
"IDN","R_NMC",2020,"Cocoa",10.95396765,10.85872985
"IDN","R_NMC",2020,"Coffee",84.5398181,84.4403685
"IDN","R_NMC",2020,"Palm Oil",4155.619976,4155.619976
"IDN","R_NMC",2020,"Rice",0,-180.8805674
"IDN","R_NMC",2020,"Soyabean",1.8565557,1.8565557
"IDN","R_NMC",2020,"Wheat",6.33083815,6.24715985
"IDN","R_OEU",2020,"Cocoa",58.8650418,54.618729
"IDN","R_OEU",2020,"Coffee",64.0768146,64.0154262
"IDN","R_OEU",2020,"Corn",0,-20.2669298
"IDN","R_OEU",2020,"Palm Oil",1932.0480466,1932.0480466
"IDN","R_OEU",2020,"Rice",0.2459798,0.2412425
"IDN","R_OEU",2020,"Soyabean",1.6551966,1.4870586
"IDN","R_OEU",2020,"Wheat",2.7265898,-2805.9764496
"IDN","R_SSA",2020,"Cocoa",3.920596,-71.7081623
"IDN","R_SSA",2020,"Coffee",1.0063535,0.8542025
"IDN","R_SSA",2020,"Corn",0.3383196,0.000323600000000035
"IDN","R_SSA",2020,"Palm Oil",1971.2876981,1971.2876981
"IDN","R_SSA",2020,"Rice",1.321697,1.321697
"IDN","R_SSA",2020,"Wheat",1.72761,1.72761
"IDN","SWE",2020,"Cocoa",0,-0.0243532
"IDN","SWE",2020,"Coffee",1.14552515,1.14552515
"IDN","SWE",2020,"Palm Oil",49.588066,49.588066
"IDN","TUR",2020,"Cocoa",2.18346725,2.15214855
"IDN","TUR",2020,"Coffee",0.1324674,0.1324674
"IDN","TUR",2020,"Corn",0,-8.8267638
"IDN","TUR",2020,"Palm Oil",287.1115231,287.1115231
"IDN","TUR",2020,"Wheat",0.0936359,-20.1765997
"IDN","USA",2020,"Cocoa",20.3170571,17.4832399
"IDN","USA",2020,"Coffee",50.2456077,50.1826294
"IDN","USA",2020,"Corn",0,-30.0829039
"IDN","USA",2020,"Palm Oil",911.649555,911.649555
"IDN","USA",2020,"Rice",0.1476552,-0.7664924
"IDN","USA",2020,"Soyabean",0.888088,-2344.967021
"IDN","USA",2020,"Wheat",5.018753,-415.3949909
"IND","ARG",2020,"Corn",0,-3.650404
"IND","ARG",2020,"Rice",0.1115392,0.1115392
"IND","AUS",2020,"Cocoa",0.139005,0.1101256
"IND","AUS",2020,"Coffee",4.5604857,4.5604857
"IND","AUS",2020,"Corn",0.1657407,0.1657407
"IND","AUS",2020,"Rice",100.2859181,100.2859181
"IND","AUS",2020,"Soyabean",0,-0.12385
"IND","AUS",2020,"Wheat",13.6491593,13.616621
"IND","BRA",2020,"Cocoa",2.4761981,2.4761981
"IND","BRA",2020,"Coffee",0,-3.1054922
"IND","BRA",2020,"Corn",0.0223695,-3.0979327
"IND","BRA",2020,"Rice",0.0694313,0.0658578
"IND","CAN",2020,"Cocoa",0.0568436,0.0435677
"IND","CAN",2020,"Coffee",0.97189385,0.95200095
"IND","CAN",2020,"Corn",0.0817574,0.0817574
